FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS17,PCH_REDEMP_SNAPS_12_17,PCT_SNAP12,PCT_SNAP17,PCH_SNAP_12_17,PC_SNAPBEN12,PC_SNAPBEN17,PCH_PC_SNAPBEN_12_17,SNAP_PART_RATE11,SNAP_PART_RATE16,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP12,PCT_NSLP17,PCH_NSLP_12_17,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP12,PCT_SBP17,PCH_SBP_12_17,PCT_SFSP12,PCT_SFSP17,PCH_SFSP_12_17,PC_WIC_REDEMP11,PC_WIC_REDEMP16,PCH_PC_WIC_REDEMP_11_16,REDEMP_WICS11,REDEMP_WICS16,PCH_REDEMP_WICS_11_16,PCT_WIC12,PCT_WIC17,PCH_WIC_12_17,PCT_WICINFANTCHILD14,PCT_WICINFANTCHILD16,PCH_WICINFANTCHILD_14_16,PCT_WICWOMEN14,PCT_WICWOMEN16,PCH_WICWOMEN_14_16,PCT_CACFP12,PCT_CACFP17,PCH_CACFP_12_17,FDPIR12,FDPIR15,PCH_FDPIR_12_15,FOOD_BANKS18
38071,ND,Ramsey,336678.8683,337026.0991,0.103134125,8.382949799,7.1152698,-1.267679999,14.06515312,13.07983875,-7.005358219,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,34.74530831,31.8579235,7.935656836,9.234972678,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,24.69304466,,91168,71091.27344,-22.02168083,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38073,ND,Ransom,50779.275,53333.09908,5.029264551,8.382949799,7.1152698,-1.267679999,8.101851463,7.740230083,-4.463441372,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,24.94887526,19.91991992,7.770961145,7.407407407,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,33658.5,24297.93555,-27.81040382,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38075,ND,Renville,,,,8.382949799,7.1152698,-1.267679999,5.092048645,4.872107029,-4.319314957,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,22.99829642,26.2195122,11.07325383,8.841463415,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,8384,,,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38077,ND,Richland,269022.652,206587.3563,-23.20819279,8.382949799,7.1152698,-1.267679999,9.661612511,8.867959023,-8.214503288,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,25.76082297,24.37307523,8.315473639,8.3150022,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,12.10539913,11.10018063,-8.30388546,49214.5,36164.39063,-26.51679802,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38079,ND,Rolette,433876.3608,331799.7164,-23.52666649,8.382949799,7.1152698,-1.267679999,56.59743881,51.85465622,-8.379854202,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,60.95076401,,,,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,68.51496887,61.54125595,-10.17837906,97243.29688,129306.9688,32.97262955,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,1,1,0,0
38081,ND,Sargent,,,,8.382949799,7.1152698,-1.267679999,4.473842144,4.16882658,-6.817754269,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,19.5892575,20.71917808,9.320695103,7.876712329,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,8598.333008,6568.543457,-23.6067791,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38083,ND,Sheridan,,,,8.382949799,7.1152698,-1.267679999,18.82139206,16.50652885,-12.29910755,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,51.88679245,36.75213675,3.773584906,5.128205128,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,13667,10381.82031,-24.03731346,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38085,ND,Sioux,454468.4675,319994.4075,-29.58930478,8.382949799,7.1152698,-1.267679999,60.36275482,55.20642853,-8.54223156,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,76.94174757,96.63157895,7.281553398,0,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,93521.33594,79311.33594,-15.19439411,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,4,4,0,0
38087,ND,Slope,0,,,8.382949799,7.1152698,-1.267679999,4.569190502,4.215304852,-7.745040417,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,0,,0,,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,,,,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38089,ND,Stark,217497.6007,269074.1811,23.71363189,8.382949799,7.1152698,-1.267679999,8.677521706,7.147428513,-17.63283539,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,21.91247002,18.89295517,7.763788969,5.16925892,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,7.128846645,8.79865551,23.42326736,44885,38815.89844,-13.52144718,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38091,ND,Steele,,,,8.382949799,7.1152698,-1.267679999,4.100461483,3.868892431,-5.647389889,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,18.59504132,20.34883721,4.545454545,5.23255814,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,5523,3131.415039,-43.30228043,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38093,ND,Stutsman,259203.2711,204726.3391,-21.01706966,8.382949799,7.1152698,-1.267679999,12.14714813,11.17197037,-8.028038979,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,27.53236862,25.59970015,10.66260472,8.620689655,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,11.0425787,10.08176136,-8.701023102,58028.75,53123.32031,-8.453447342,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38095,ND,Towner,,,,8.382949799,7.1152698,-1.267679999,8.511567116,8.026335716,-5.700846672,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,20.94594595,19.19191919,8.783783784,8.754208754,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,22286,19043.58984,-14.54908943,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38097,ND,Traill,70998.52,30429.7388,-57.14031955,8.382949799,7.1152698,-1.267679999,8.87250042,8.267814636,-6.815280437,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,18.54655564,17.85714286,8.175624527,9.878419453,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,26865.33398,23288.92969,-13.31233883,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38099,ND,Walsh,107248.6254,89830.714,-16.24068496,8.382949799,7.1152698,-1.267679999,9.832818985,9.235375404,-6.076015472,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,31.67053364,32.51231527,8.468677494,8.100711549,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,21.33124733,20.3079567,-4.797143936,39185.5,54846.71484,39.96686172,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38101,ND,Ward,284156.1849,265711.4819,-6.491043991,8.382949799,7.1152698,-1.267679999,9.345272064,8.217783928,-12.0647974,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,21.0297159,20.25636046,8.337868728,7.088755098,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,12.60754204,12.04846096,-4.43449688,67448.25,64372.14844,-4.560684204,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38103,ND,Wells,105467.362,95838.2475,-9.129947234,8.382949799,7.1152698,-1.267679999,8.837190628,8.59854126,-2.700511694,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,23.4375,17.4863388,7.986111111,9.653916211,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,,,,15748.33301,8846.290039,-43.82713318,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,0,0,0,0
38105,ND,Williams,318955.5537,209432.5537,-34.33801315,8.382949799,7.1152698,-1.267679999,5.439593792,4.03310442,-25.85651398,69.62,62.114,0,1,0,0,1,1,1,1,80.07505958,77.52660821,-2.548451369,19.3818602,19.44600412,7.654534951,5.072056897,21.9220518,22.36028852,0.43823672,2.055568105,3.017604803,0.962036698,7.645848751,7.091534138,-7.249876976,31095.66602,48457.87109,55.83480835,1.947791026,1.685061061,-0.262729965,20.69554086,19.50123495,-1.194305906,2.206012118,2.062512281,-0.143499838,2.315435285,2.292548382,-0.022886903,1,1,0,0
39001,OH,Adams,250828.3889,176142.7155,-29.77560625,15.65703231,12.88142736,-2.775604942,32.06124878,22.15429497,-30.90008736,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,49.10480789,58.65622424,7.402937035,7.687551525,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,22.48466301,19.11665916,-14.97911644,80025.72656,59108.70703,-26.13786888,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39003,OH,Allen,403403.1252,200614.3001,-50.26952257,15.65703231,12.88142736,-2.775604942,21.91011047,14.71685505,-32.83075714,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,43.9314732,46.38142922,7.299867733,6.886013395,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,23.30973816,19.76211357,-15.21949577,137237.375,146184.5781,6.519509315,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,1
39005,OH,Ashland,240308.149,141700.6224,-41.03378393,15.65703231,12.88142736,-2.775604942,13.78687382,8.510790825,-38.26888657,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,33.18117596,28.29968491,8.238234974,7.270393278,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,11.91154194,10.4818058,-12.00294781,57659.44141,70104.9375,21.58448982,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39007,OH,Ashtabula,329275.0732,235309.3691,-28.5371447,15.65703231,12.88142736,-2.775604942,27.0120163,20.82758141,-22.89512444,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,46.54829734,57.08739286,8.307936929,6.409786829,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,18.90989685,16.1336689,-14.6813488,119451.4531,93108.35938,-22.0533886,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,1
39009,OH,Athens,383058.4191,271840.9306,-29.03408015,15.65703231,12.88142736,-2.775604942,23.05052376,15.62632942,-32.20835495,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,41.1258901,52.99904359,6.019078329,4.030605274,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,13.2227602,11.93462467,-9.741805077,50612.05859,88143.83594,74.15579987,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39011,OH,Auglaize,273002.4635,114482.6965,-58.06532473,15.65703231,12.88142736,-2.775604942,12.05970383,7.700205326,-36.14929962,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,24.82610345,24.65665511,6.260275705,7.880888204,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,12.72055244,11.1457386,-12.3800745,64686.83594,72924.97656,12.73542023,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39013,OH,Belmont,319085.0613,226068.8279,-29.15092078,15.65703231,12.88142736,-2.775604942,18.16953659,12.6906662,-30.15415573,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,37.92564475,38.01771872,7.469018645,6.279069767,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,17.5124321,14.34603691,-18.08084297,72235.6875,98390.85938,36.20810318,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39015,OH,Brown,248181.709,164743.1221,-33.61995824,15.65703231,12.88142736,-2.775604942,23.15400124,15.56667233,-32.7689743,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,42.93464221,47.62104674,8.589511754,9.795689896,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,18.65223503,17.1507225,-8.050041199,83239.32813,74840.60938,-10.0898447,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39017,OH,Butler,291433.1084,178267.1986,-38.83083511,15.65703231,12.88142736,-2.775604942,17.72345161,12.68794727,-28.41153336,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,33.36899688,40.75932605,4.479801205,4.21828446,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,12.18833256,12.27993488,0.751557469,140960.3594,193635.6406,37.36886215,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,1
39019,OH,Carroll,134866.6703,90904.7494,-32.59657911,15.65703231,12.88142736,-2.775604942,18.06236839,11.53612041,-36.13174057,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,42.45524297,30.78424992,8.388746803,9.144158802,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,10.38231373,11.01769733,6.119865417,74804.57031,76077.19531,1.701266408,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39021,OH,Champaign,222722.9064,150636.2083,-32.36609078,15.65703231,12.88142736,-2.775604942,15.85947418,10.75351906,-32.19498444,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,33.29887582,30.49502093,6.55123401,7.778900274,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,10.5444231,8.324205399,-21.05584717,83973.67969,80576.22656,-4.045854568,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39023,OH,Clark,404897.9209,292084.2815,-27.86224219,15.65703231,12.88142736,-2.775604942,28.18680191,19.66452789,-30.23497963,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,46.30891405,51.63961894,4.445279827,3.595193643,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,18.50510788,15.67229557,-15.30827236,127493.7188,131942.1094,3.489105701,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,1
39025,OH,Clermont,276776.6485,153139.4025,-44.67040363,15.65703231,12.88142736,-2.775604942,13.80532169,9.417408943,-31.78421211,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,30.28086496,32.54637437,5.517878067,5.689566684,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,12.41408825,9.331212044,-24.83369064,117542.4922,126315.375,7.463583946,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39027,OH,Clinton,425694.5392,227466.2653,-46.56584843,15.65703231,12.88142736,-2.775604942,25.76968193,17.71842575,-31.24313354,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,38.20183032,39.17499359,6.91318328,6.584678452,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,16.93808556,15.81535912,-6.628414154,54584.93359,94560.03125,73.23467255,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39029,OH,Columbiana,308181.7552,257007.2997,-16.60528394,15.65703231,12.88142736,-2.775604942,21.42421532,16.2799015,-24.0116787,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,41.16654616,48.08988764,7.477705471,5.723727693,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,12.7895174,10.56086445,-17.42562103,72299.8125,99704.16406,37.90376663,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39031,OH,Coshocton,418723.2542,339576.522,-18.90191943,15.65703231,12.88142736,-2.775604942,24.17617226,16.70816994,-30.88992882,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,44.67669467,55.97758406,6.934948232,6.911581569,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,17.3604908,14.76431084,-14.95453072,71228.16406,108122,51.79669571,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39033,OH,Crawford,331233.1537,178693.9181,-46.05192262,15.65703231,12.88142736,-2.775604942,23.03754234,15.74402332,-31.65927505,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,43.85699136,39.63048499,9.483411604,8.760585065,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,17.80409813,18.56381226,4.267074585,96378.03125,130225.1328,35.11910629,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39035,OH,Cuyahoga,383657.0407,291457.4416,-24.03177561,15.65703231,12.88142736,-2.775604942,30.49132156,22.80831528,-25.19735336,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,45.56580377,48.03250491,4.866386157,2.981372274,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,17.14260483,15.5083456,-9.533319473,92266.73438,117908.7344,27.7911644,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,1
39037,OH,Darke,361313.0377,180143.7614,-50.14191502,15.65703231,12.88142736,-2.775604942,12.73298073,7.573993683,-40.51672745,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,25.44990131,26.86567164,7.360965982,8.780317164,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,14.95550919,15.14697838,1.280258656,87484.74219,97724.52344,11.70464802,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39039,OH,Defiance,364830.8343,238834.9132,-34.5354365,15.65703231,12.88142736,-2.775604942,16.51545143,10.91134644,-33.93249512,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,33.90172066,36.62062319,7.828243683,11.03437199,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,20.79466438,17.61727142,-15.27984715,101381.7891,112034.1016,10.50712585,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39041,OH,Delaware,269643.9458,141463.109,-47.53707205,15.65703231,12.88142736,-2.775604942,5.706659794,3.176380873,-44.33905411,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,13.84077091,12.50732801,2.845015487,2.426528688,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,6.054364204,4.85504055,-19.80924225,56884.57813,53114.95313,-6.626796246,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39043,OH,Erie,395147.1409,212462.6568,-46.23201466,15.65703231,12.88142736,-2.775604942,22.01891708,15.65375042,-28.90771866,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,39.57839693,39.70092844,7.173788708,4.420343439,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,12.28979683,12.30944633,0.159884706,58902.69141,76957.63281,30.6521492,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39045,OH,Fairfield,680366.1811,291447.7151,-57.16310963,15.65703231,12.88142736,-2.775604942,18.08728027,11.97277451,-33.80555725,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,27.90567322,27.761787,5.144733155,4.958041108,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,12.16114521,10.77866554,-11.36800575,127814.5078,117530.5703,-8.045986176,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39047,OH,Fayette,404734.6071,212982.9643,-47.37713047,15.65703231,12.88142736,-2.775604942,26.17896652,19.8363018,-24.2280941,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,44.17101147,47.77294386,5.922836288,7.458048477,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,22.92650414,21.71558189,-5.281756878,82721.6875,103720.8594,25.38532829,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39049,OH,Franklin,406603.3099,276376.7784,-32.02790738,15.65703231,12.88142736,-2.775604942,25.76301003,17.53437805,-31.93971443,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,41.48669537,44.04845284,4.438555813,2.918961408,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,18.31476974,17.07896996,-6.747558594,117527.1719,164912.9844,40.31902695,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,1
39051,OH,Fulton,177900.1746,133060.5088,-25.20495883,15.65703231,12.88142736,-2.775604942,11.24460506,7.838917732,-30.28730011,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,30.28571429,31.10066588,6.247619048,7.67724246,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,14.68819904,12.50225735,-14.88229942,77774.01563,105749.0938,35.96969604,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39053,OH,Gallia,366931.0841,310493.7436,-15.38091017,15.65703231,12.88142736,-2.775604942,31.5364933,23.59345627,-25.18681145,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,47.6369258,65.92797784,6.713780919,2.608494922,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,23.30170441,19.68390274,-15.52591038,120493.1172,118729.3672,-1.463776588,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
39055,OH,Geauga,216716.2847,136852.1968,-36.85190894,15.65703231,12.88142736,-2.775604942,5.64643383,3.903227568,-30.87269402,86.221,84.903,0,1,0,0,1,1,1,1,55.57244254,51.47332702,-4.099115518,13.71537424,13.0583241,5.008333995,4.724990772,20.86371576,23.27068073,2.406964971,3.214050262,3.349687077,0.135636815,9.318347931,8.082537651,-13.26211739,54331.79688,58382.03516,7.454637051,2.387010247,1.901993625,-0.485016622,27.21086492,25.42507229,-1.785792625,2.644194169,2.465947976,-0.178246194,1.081710274,0.993956483,-0.087753791,0,0,0,0
